"project_key","branch","issue_key","rule","type","severity","status","resolution","message","component","file_path","line","effort","debt","author","assignee","tags","clean_code_attribute","security_impact","reliability_impact","maintainability_impact","creation_date","update_date","close_date"
"Tawuniya-CRM","DEV","70f7ea03-c56c-4a83-8174-c28eeb9949d6","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'getApprovalNotesHistoryRequest' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'getApprovalNotesHistoryRequest' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3339","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-10-19T15:44:06+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","ded0aa88-04ab-4835-a61c-8f85b6c27b34","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'DrDetailRows' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'DrDetailRows' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3378","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-10-23T14:07:59+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","432ad9da-a1f2-49bf-ace8-95ef63a4e569","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'DrDetailRows' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'DrDetailRows' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","2079","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-10-23T14:07:59+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","165fc0d2-8165-42ea-9439-a91dfac6a73a","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'getApprovalHospitalDrInfoRequest' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'getApprovalHospitalDrInfoRequest' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3372","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-10-23T14:07:59+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","ebcae6ea-e290-4148-8e9a-4984e2028376","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'getApprovalHospitalDrInfoResponse' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'getApprovalHospitalDrInfoResponse' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3390","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-10-23T14:07:59+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","304601a8-c136-4759-b58c-4b985058ec08","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'VerifyExplicitConsentRequest' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'VerifyExplicitConsentRequest' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3397","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2025-10-28T15:34:58+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","23a4d7d6-d6d3-4552-a231-a1b0d6cf2862","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'VerifyExplicitConsentResponse' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'VerifyExplicitConsentResponse' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3403","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2025-10-28T15:34:58+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","4b429085-1465-4313-bc29-1a9dfa74ed6b","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'FetchExplicitConsentResponseData' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'FetchExplicitConsentResponseData' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3435","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-10-30T10:53:10+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","6a78ff48-ff58-441d-8f6d-081548f50551","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'sendDischargeSmsRequest' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'sendDischargeSmsRequest' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3488","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-10-30T12:31:16+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","92265055-27fd-4a2b-9eb3-219159d28da2","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'sendDischargeSmsResponse' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'sendDischargeSmsResponse' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3500","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-10-30T12:31:16+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","776b37ac-337e-4fe6-8f9d-c5aae2ed22d9","external_roslyn:CS0414","CODE_SMELL","MAJOR","OPEN",,"The field 'GetOtherDocumentLinkClaimBusiness.apiResponse' is assigned but its value is never used","Tawuniya-CRM:Common/Tawuniya.Crm.Business/GetOtherDocumentLinkClaimBusiness.cs","Common/Tawuniya.Crm.Business/GetOtherDocumentLinkClaimBusiness.cs","22","0min","0min","msaadeldin@tawuniya.com","mohammed-saadeldin56286","","CONVENTIONAL","","","MEDIUM","2025-11-16T10:56:56+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","19eaa448-4d4b-4aab-8b3c-509758413f75","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'TreePolicyAccidentRecordRequest' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'TreePolicyAccidentRecordRequest' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3508","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2025-12-03T14:48:23+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","f7880cc6-e3af-45ad-bd60-7165554c2e50","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'AccidentRecords' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'AccidentRecords' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3528","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2025-12-03T14:48:23+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","520cb1fe-a6f0-42c2-a9d7-61b715750c8d","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'TreePolicyAccidentRecordResponse' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'TreePolicyAccidentRecordResponse' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3519","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2025-12-03T14:48:23+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","99039a64-0df4-4064-9f04-de5d2376b091","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'getServiceNetworkPrices' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'getServiceNetworkPrices' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Business/GetPrevailingPricesMedical.cs","Common/Tawuniya.Crm.Business/GetPrevailingPricesMedical.cs","109","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-12-07T12:52:34+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","2f8b3673-a8a3-443a-8c8c-601c51f4b7f7","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'result' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'result' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3556","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-12-07T12:52:34+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","ab67c937-bc57-4b95-8100-0d60e8cc2e18","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'getServiceNetworkPrices' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'getServiceNetworkPrices' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Business/GetPrevailingPricesMedical.cs","Common/Tawuniya.Crm.Business/GetPrevailingPricesMedical.cs","104","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-12-07T12:52:34+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","7d509500-86b3-4980-a8aa-1e5cd20e7577","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'CommonCx' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\CommonCx.cs' conflicts with the imported type 'CommonCx' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\CommonCx.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Business/GetPrevailingPricesMedical.cs","Common/Tawuniya.Crm.Business/GetPrevailingPricesMedical.cs","64","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-12-07T12:52:34+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","f40baa5b-01fb-4479-8880-9e88edd75459","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'CommonCx' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\CommonCx.cs' conflicts with the imported type 'CommonCx' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\CommonCx.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Business/GetPrevailingPricesMedical.cs","Common/Tawuniya.Crm.Business/GetPrevailingPricesMedical.cs","47","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-12-07T12:52:34+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","5aab8bdb-1f10-4665-a32c-82747e874a26","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'getServiceNetworkPricesResponse' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'getServiceNetworkPricesResponse' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3550","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-12-07T12:52:34+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","afa238e9-39b0-4d4b-ae39-912b3c41dce3","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'CrmHelper' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\CrmHelper.cs' conflicts with the imported type 'CrmHelper' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\CrmHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Business/GetPrevailingPricesMedical.cs","Common/Tawuniya.Crm.Business/GetPrevailingPricesMedical.cs","22","0min","0min","mmakkar@tawuniya.com","minoura-wageeh-makkar71737","","CONVENTIONAL","","","MEDIUM","2025-12-07T12:52:34+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","17a4d33e-4a77-4747-8df3-6c0e9fdfb6ae","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'GetClaimDetailsRequest' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'GetClaimDetailsRequest' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3582","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2025-12-31T10:09:14+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","7248a2fc-f7af-4138-afbd-4006916fdd5f","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'GetClaimDetailsResponse' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs' conflicts with the imported type 'GetClaimDetailsResponse' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.PrevailingPricesMedical\..\..\Common\Tawuniya.Crm.Common\Core\JsonHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","Common/Tawuniya.Crm.Common/Core/JsonHelper.cs","3598","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2025-12-31T10:09:14+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","46f2dbd3-a5d7-487b-8f96-b28fb94199c3","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'CommonCx' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.CXClaimSendCustomEmail\..\..\Common\Tawuniya.Crm.Common\Core\CommonCx.cs' conflicts with the imported type 'CommonCx' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.CXClaimSendCustomEmail\..\..\Common\Tawuniya.Crm.Common\Core\CommonCx.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Business/CXClaimSendCustomEmail.cs","Common/Tawuniya.Crm.Business/CXClaimSendCustomEmail.cs","120","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2026-01-01T11:52:49+0300","2026-07-07T11:57:50+0300",
"Tawuniya-CRM","DEV","4056a931-4618-4c98-b9ab-f6d47b35f455","external_roslyn:CS0436","CODE_SMELL","MAJOR","OPEN",,"The type 'CrmHelper' in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.CXClaimSendCustomEmail\..\..\Common\Tawuniya.Crm.Common\Core\CrmHelper.cs' conflicts with the imported type 'CrmHelper' in 'Tawuniya.Crm.Common, Version=2.3.0.0, Culture=neutral, PublicKeyToken=965c2950293f9ee9'. Using the type defined in 'E:\Jenkins\workspace\Sonarqube\tawn\Tawuniya-CRM\CustomActions\Tawuniya.Crm.Cx.Actions.CXClaimSendCustomEmail\..\..\Common\Tawuniya.Crm.Common\Core\CrmHelper.cs'.","Tawuniya-CRM:Common/Tawuniya.Crm.Business/CXClaimSendCustomEmail.cs","Common/Tawuniya.Crm.Business/CXClaimSendCustomEmail.cs","19","0min","0min","mzishan@tawuniya.com","mohammad-zishan74063","","CONVENTIONAL","","","MEDIUM","2026-01-01T11:52:49+0300","2026-07-07T11:57:50+0300",
